time,kinetic_energy,potential_energy,total_energy
34.8340,0.248847,0.251152,0.500000
34.8500,0.248848,0.251152,0.500000
34.8670,0.248859,0.251141,0.500000
34.8840,0.248881,0.251119,0.500000
34.9000,0.248910,0.251089,0.500000
34.9170,0.248952,0.251048,0.500000
34.9340,0.249003,0.250997,0.500000
34.9500,0.249059,0.250941,0.500000
34.9670,0.249127,0.250873,0.500000
34.9840,0.249203,0.250797,0.500000
35.0000,0.249281,0.250718,0.500000
35.0170,0.249371,0.250629,0.500000
35.0340,0.249466,0.250534,0.500000
35.0500,0.249560,0.250440,0.500000
35.0670,0.249663,0.250336,0.500000
35.0840,0.249770,0.250230,0.500000
35.1000,0.249872,0.250128,0.500000
35.1170,0.249981,0.250018,0.500000
35.1340,0.250091,0.249909,0.500000
35.1500,0.250193,0.249807,0.500000
35.1670,0.250299,0.249700,0.500000
35.1840,0.250403,0.249597,0.500000
35.2000,0.250497,0.249503,0.500000
35.2170,0.250592,0.249407,0.500000
35.2340,0.250682,0.249318,0.500000
35.2500,0.250761,0.249239,0.500000
35.2670,0.250837,0.249163,0.500000
35.2840,0.250906,0.249094,0.500000
35.3000,0.250963,0.249037,0.500000
35.3170,0.251014,0.248985,0.500000
35.3340,0.251057,0.248943,0.500000
35.3500,0.251087,0.248912,0.500000
35.3670,0.251110,0.248889,0.500000
35.3840,0.251123,0.248877,0.500000
35.4000,0.251126,0.248874,0.500000
35.4170,0.251118,0.248882,0.500000
35.4340,0.251100,0.248899,0.500000
35.4500,0.251074,0.248925,0.500000
35.4670,0.251037,0.248963,0.500000
35.4840,0.250990,0.249009,0.500000
35.5000,0.250938,0.249062,0.500000
35.5170,0.250874,0.249126,0.500000
35.5340,0.250802,0.249197,0.500000
35.5500,0.250728,0.249272,0.500000
35.5670,0.250643,0.249357,0.500000
35.5840,0.250551,0.249448,0.500000
35.6000,0.250461,0.249539,0.500000
35.6170,0.250361,0.249639,0.500000
35.6340,0.250258,0.249742,0.500000
35.6500,0.250159,0.249841,0.500000
35.6670,0.250052,0.249948,0.500000
35.6840,0.249945,0.250055,0.500000
35.7000,0.249845,0.250155,0.500000
35.7170,0.249740,0.250260,0.500000
35.7340,0.249638,0.250362,0.500000
35.7500,0.249545,0.250455,0.500000
35.7670,0.249450,0.250550,0.500000
35.7840,0.249361,0.250639,0.500000
35.8000,0.249282,0.250718,0.500000
35.8170,0.249205,0.250795,0.500000
35.8340,0.249135,0.250864,0.500000
35.8500,0.249077,0.250923,0.500000
35.8670,0.249024,0.250976,0.500000
35.8840,0.248979,0.251020,0.500000
35.9000,0.248946,0.251053,0.500000
35.9170,0.248921,0.251079,0.500000
35.9340,0.248905,0.251095,0.500000
35.9500,0.248900,0.251100,0.500000
35.9670,0.248904,0.251096,0.500000
35.9840,0.248918,0.251082,0.500000
36.0000,0.248940,0.251059,0.500000
36.0170,0.248973,0.251026,0.500000
36.0340,0.249016,0.250983,0.500000
36.0500,0.249065,0.250935,0.500000
36.0670,0.249124,0.250875,0.500000
36.0840,0.249192,0.250807,0.500000
36.1000,0.249263,0.250737,0.500000
36.1170,0.249344,0.250656,0.500000
36.1340,0.249432,0.250568,0.500000
36.1500,0.249518,0.250481,0.500000
36.1670,0.249615,0.250385,0.500000
36.1840,0.249715,0.250285,0.500000
36.2000,0.249811,0.250188,0.500000
36.2170,0.249915,0.250085,0.500000
36.2340,0.250020,0.249980,0.500000
36.2500,0.250118,0.249882,0.500000
36.2670,0.250221,0.249779,0.500000
36.2840,0.250322,0.249678,0.500000
36.3000,0.250414,0.249586,0.500000
36.3170,0.250508,0.249492,0.500000
36.3340,0.250597,0.249403,0.500000
36.3500,0.250675,0.249324,0.500000
36.3670,0.250753,0.249247,0.500000
36.3840,0.250823,0.249176,0.500000
36.4000,0.250883,0.249117,0.500000
36.4170,0.250938,0.249062,0.500000
36.4340,0.250984,0.249016,0.500000
36.4500,0.251019,0.248981,0.500000
36.4670,0.251047,0.248953,0.500000
36.4840,0.251066,0.248934,0.500000
36.5000,0.251074,0.248926,0.500000
36.5170,0.251073,0.248926,0.500000
36.5340,0.251063,0.248937,0.500000
36.5500,0.251044,0.248956,0.500000
36.5670,0.251014,0.248986,0.500000
36.5840,0.250975,0.249024,0.500000
36.6000,0.250930,0.249069,0.500000
36.6170,0.250875,0.249125,0.500000
36.6340,0.250811,0.249189,0.500000
36.6500,0.250744,0.249256,0.500000
36.6670,0.250667,0.249333,0.500000
36.6840,0.250583,0.249417,0.500000
36.7000,0.250499,0.249500,0.500000
36.7170,0.250406,0.249593,0.500000
36.7340,0.250310,0.249690,0.500000
36.7500,0.250216,0.249784,0.500000
36.7670,0.250115,0.249885,0.500000
36.7840,0.250013,0.249987,0.500000
36.8000,0.249917,0.250083,0.500000
36.8170,0.249816,0.250184,0.500000
36.8340,0.249716,0.250283,0.500000
36.8500,0.249625,0.250374,0.500000
36.8670,0.249532,0.250468,0.500000
36.8840,0.249443,0.250556,0.500000
36.9000,0.249365,0.250635,0.500000
36.9170,0.249287,0.250713,0.500000
36.9340,0.249216,0.250784,0.500000
36.9500,0.249155,0.250844,0.500000
36.9670,0.249099,0.250901,0.500000
36.9840,0.249051,0.250949,0.500000
37.0000,0.249014,0.250986,0.500000
37.0170,0.248983,0.251016,0.500000
37.0340,0.248962,0.251037,0.500000
37.0500,0.248951,0.251048,0.500000
37.0670,0.248949,0.251051,0.500000
37.0840,0.248956,0.251043,0.500000
37.1000,0.248972,0.251028,0.500000
37.1170,0.248998,0.251002,0.500000
37.1340,0.249033,0.250967,0.500000
37.1500,0.249074,0.250926,0.500000
37.1670,0.249126,0.250874,0.500000
37.1840,0.249186,0.250814,0.500000
37.2000,0.249249,0.250751,0.500000
37.2170,0.249323,0.250677,0.500000
37.2340,0.249403,0.250597,0.500000
37.2500,0.249483,0.250517,0.500000
37.2670,0.249573,0.250427,0.500000
37.2840,0.249666,0.250334,0.500000
37.3000,0.249757,0.250243,0.500000
37.3170,0.249855,0.250145,0.500000
37.3340,0.249955,0.250045,0.500000
37.3500,0.250049,0.249951,0.500000
37.3670,0.250148,0.249852,0.500000
37.3840,0.250246,0.249754,0.500000
37.4000,0.250336,0.249664,0.500000
37.4170,0.250428,0.249572,0.500000
37.4340,0.250516,0.249483,0.500000
37.4500,0.250595,0.249405,0.500000
37.4670,0.250673,0.249327,0.500000
37.4840,0.250745,0.249255,0.500000
37.5000,0.250806,0.249194,0.500000
37.5170,0.250864,0.249136,0.500000
37.5340,0.250913,0.249086,0.500000
37.5500,0.250952,0.249048,0.500000
37.5670,0.250985,0.249015,0.500000
37.5840,0.251009,0.248991,0.500000
37.6000,0.251022,0.248977,0.500000
37.6170,0.251028,0.248972,0.500000
37.6340,0.251023,0.248976,0.500000
37.6500,0.251011,0.248989,0.500000
37.6670,0.250989,0.249011,0.500000
37.6840,0.250957,0.249043,0.500000
37.7000,0.250920,0.249080,0.500000
37.7170,0.250871,0.249128,0.500000
37.7340,0.250815,0.249184,0.500000
37.7500,0.250756,0.249244,0.500000
37.7670,0.250685,0.249314,0.500000
37.7840,0.250609,0.249391,0.500000
37.8000,0.250532,0.249467,0.500000
37.8170,0.250446,0.249554,0.500000
37.8340,0.250356,0.249644,0.500000
37.8500,0.250268,0.249732,0.500000
37.8670,0.250172,0.249828,0.500000
37.8840,0.250075,0.249925,0.500000
37.9000,0.249983,0.250017,0.500000
37.9170,0.249885,0.250114,0.500000
37.9340,0.249789,0.250210,0.500000
37.9500,0.249701,0.250299,0.500000
37.9670,0.249609,0.250391,0.500000
37.9840,0.249521,0.250478,0.500000
38.0000,0.249443,0.250557,0.500000
38.0170,0.249365,0.250635,0.500000
38.0340,0.249293,0.250707,0.500000
38.0500,0.249231,0.250769,0.500000
38.0670,0.249172,0.250828,0.500000
38.0840,0.249121,0.250879,0.500000
38.1000,0.249080,0.250920,0.500000
38.1170,0.249045,0.250954,0.500000
38.1340,0.249019,0.250980,0.500000
38.1500,0.249003,0.250997,0.500000
38.1670,0.248995,0.251005,0.500000
38.1840,0.248996,0.251004,0.500000
38.2000,0.249005,0.250994,0.500000
38.2170,0.249024,0.250975,0.500000
38.2340,0.249052,0.250947,0.500000
38.2500,0.249086,0.250913,0.500000
38.2670,0.249131,0.250869,0.500000
38.2840,0.249183,0.250816,0.500000
38.3000,0.249240,0.250760,0.500000
38.3170,0.249306,0.250694,0.500000
38.3340,0.249379,0.250621,0.500000
38.3500,0.249453,0.250547,0.500000
38.3670,0.249536,0.250464,0.500000
38.3840,0.249623,0.250377,0.500000
38.4000,0.249708,0.250292,0.500000
38.4170,0.249801,0.250199,0.500000
38.4340,0.249896,0.250104,0.500000
38.4500,0.249986,0.250014,0.500000
38.4670,0.250081,0.249919,0.500000
38.4840,0.250176,0.249824,0.500000
38.5000,0.250263,0.249737,0.500000
38.5170,0.250354,0.249646,0.500000
38.5340,0.250441,0.249559,0.500000
38.5500,0.250519,0.249481,0.500000
38.5670,0.250597,0.249403,0.500000
38.5840,0.250670,0.249330,0.500000
38.6000,0.250732,0.249267,0.500000
38.6170,0.250792,0.249208,0.500000
38.6340,0.250845,0.249155,0.500000
38.6500,0.250887,0.249113,0.500000
38.6670,0.250924,0.249076,0.500000
38.6840,0.250952,0.249048,0.500000
38.7000,0.250970,0.249029,0.500000
38.7170,0.250981,0.249018,0.500000
38.7340,0.250983,0.249016,0.500000
38.7500,0.250977,0.249023,0.500000
38.7670,0.250961,0.249039,0.500000
38.7840,0.250937,0.249063,0.500000
38.8000,0.250906,0.249094,0.500000
38.8170,0.250865,0.249135,0.500000
38.8340,0.250816,0.249184,0.500000
38.8500,0.250763,0.249237,0.500000
38.8670,0.250700,0.249300,0.500000
38.8840,0.250631,0.249369,0.500000
38.9000,0.250560,0.249440,0.500000
38.9170,0.250480,0.249519,0.500000
38.9340,0.250396,0.249603,0.500000
38.9500,0.250314,0.249686,0.500000
38.9670,0.250223,0.249776,0.500000
38.9840,0.250131,0.249868,0.500000
39.0000,0.250043,0.249956,0.500000
39.0170,0.249950,0.250050,0.500000
39.0340,0.249857,0.250143,0.500000
39.0500,0.249771,0.250229,0.500000
39.0670,0.249681,0.250318,0.500000
39.0840,0.249595,0.250405,0.500000
39.1000,0.249517,0.250483,0.500000
39.1170,0.249439,0.250561,0.500000
39.1340,0.249366,0.250634,0.500000
39.1500,0.249303,0.250697,0.500000
39.1670,0.249242,0.250758,0.500000
39.1840,0.249188,0.250811,0.500000
39.2000,0.249145,0.250855,0.500000
39.2170,0.249106,0.250894,0.500000
39.2340,0.249075,0.250924,0.500000
39.2500,0.249055,0.250945,0.500000
39.2670,0.249041,0.250959,0.500000
39.2840,0.249036,0.250963,0.500000
39.3000,0.249040,0.250960,0.500000
39.3170,0.249053,0.250947,0.500000
39.3340,0.249074,0.250926,0.500000
39.3510,0.249104,0.250896,0.500000
39.3670,0.249139,0.250860,0.500000
39.3840,0.249185,0.250815,0.500000
39.4010,0.249238,0.250762,0.500000
39.4170,0.249294,0.250706,0.500000
39.4340,0.249360,0.250640,0.500000
39.4510,0.249431,0.250568,0.500000
39.4670,0.249504,0.250496,0.500000
39.4840,0.249585,0.250415,0.500000
39.5010,0.249670,0.250330,0.500000
39.5170,0.249752,0.250248,0.500000
39.5340,0.249842,0.250158,0.500000
39.5510,0.249933,0.250067,0.500000
39.5670,0.250019,0.249980,0.500000
39.5840,0.250111,0.249889,0.500000
39.6010,0.250201,0.249799,0.500000
39.6170,0.250284,0.249716,0.500000
39.6340,0.250369,0.249630,0.500000
39.6510,0.250451,0.249548,0.500000
39.6670,0.250525,0.249475,0.500000
39.6840,0.250598,0.249402,0.500000
39.7010,0.250665,0.249334,0.500000
39.7170,0.250723,0.249276,0.500000
39.7340,0.250778,0.249222,0.500000
39.7510,0.250826,0.249174,0.500000
39.7670,0.250864,0.249136,0.500000
39.7840,0.250896,0.249104,0.500000
39.8010,0.250920,0.249080,0.500000
39.8170,0.250935,0.249065,0.500000
39.8340,0.250942,0.249057,0.500000
39.8510,0.250941,0.249059,0.500000
39.8670,0.250932,0.249068,0.500000
39.8840,0.250914,0.249086,0.500000
39.9010,0.250887,0.249112,0.500000
39.9170,0.250855,0.249145,0.500000
39.9340,0.250813,0.249187,0.500000
39.9510,0.250763,0.249236,0.500000
39.9670,0.250710,0.249289,0.500000
39.9840,0.250648,0.249352,0.500000
40.0010,0.250579,0.249421,0.500000
40.0170,0.250510,0.249490,0.500000
40.0340,0.250432,0.249568,0.500000
40.0510,0.250350,0.249650,0.500000
40.0670,0.250270,0.249730,0.500000
40.0840,0.250182,0.249817,0.500000
40.1010,0.250094,0.249906,0.500000
40.1170,0.250009,0.249990,0.500000
40.1340,0.249920,0.250080,0.500000
40.1510,0.249831,0.250169,0.500000
40.1670,0.249749,0.250251,0.500000
40.1840,0.249664,0.250336,0.500000
40.2010,0.249583,0.250417,0.500000
40.2170,0.249509,0.250490,0.500000
40.2340,0.249436,0.250564,0.500000
40.2510,0.249368,0.250632,0.500000
40.2670,0.249310,0.250690,0.500000
40.2840,0.249254,0.250746,0.500000
40.3010,0.249205,0.250795,0.500000
40.3170,0.249165,0.250834,0.500000
40.3340,0.249131,0.250869,0.500000
40.3510,0.249105,0.250895,0.500000
40.3670,0.249088,0.250912,0.500000
40.3840,0.249078,0.250922,0.500000
40.4010,0.249076,0.250923,0.500000
40.4170,0.249083,0.250917,0.500000
40.4340,0.249098,0.250902,0.500000
40.4510,0.249121,0.250878,0.500000
40.4670,0.249151,0.250849,0.500000
40.4840,0.249189,0.250810,0.500000
40.5010,0.249236,0.250764,0.500000
40.5170,0.249285,0.250714,0.500000
40.5340,0.249345,0.250655,0.500000
40.5510,0.249410,0.250590,0.500000
40.5670,0.249476,0.250523,0.500000
40.5840,0.249552,0.250448,0.500000
40.6010,0.249631,0.250369,0.500000
40.6170,0.249708,0.250291,0.500000
40.6340,0.249793,0.250207,0.500000
40.6510,0.249880,0.250120,0.500000
40.6670,0.249962,0.250037,0.500000
40.6840,0.250050,0.249950,0.500000
40.7010,0.250137,0.249862,0.500000
40.7170,0.250218,0.249781,0.500000
40.7340,0.250302,0.249697,0.500000
40.7510,0.250383,0.249616,0.500000
40.7670,0.250456,0.249544,0.500000
40.7840,0.250529,0.249470,0.500000
40.8010,0.250598,0.249402,0.500000
40.8170,0.250657,0.249343,0.500000
40.8340,0.250714,0.249286,0.500000
40.8510,0.250764,0.249236,0.500000
40.8670,0.250805,0.249195,0.500000
40.8840,0.250841,0.249159,0.500000
40.9010,0.250869,0.249131,0.500000
40.9170,0.250888,0.249111,0.500000
40.9340,0.250901,0.249099,0.500000
40.9510,0.250905,0.249095,0.500000
40.9670,0.250901,0.249099,0.500000
40.9840,0.250889,0.249111,0.500000
41.0010,0.250869,0.249131,0.500000
41.0170,0.250842,0.249158,0.500000
41.0340,0.250807,0.249193,0.500000
41.0510,0.250764,0.249236,0.500000
41.0670,0.250717,0.249283,0.500000
41.0840,0.250661,0.249339,0.500000
41.1010,0.250598,0.249401,0.500000
41.1170,0.250535,0.249465,0.500000
41.1340,0.250463,0.249537,0.500000
41.1510,0.250386,0.249613,0.500000
41.1670,0.250311,0.249688,0.500000
41.1840,0.250229,0.249771,0.500000
41.2010,0.250144,0.249855,0.500000
41.2170,0.250064,0.249936,0.500000
41.2340,0.249978,0.250022,0.500000
41.2510,0.249892,0.250108,0.500000
41.2670,0.249812,0.250188,0.500000
41.2840,0.249729,0.250271,0.500000
41.3010,0.249649,0.250351,0.500000
41.3170,0.249576,0.250423,0.500000
41.3340,0.249503,0.250497,0.500000
41.3510,0.249434,0.250565,0.500000
41.3670,0.249375,0.250625,0.500000
41.3840,0.249317,0.250683,0.500000
41.4010,0.249266,0.250734,0.500000
41.4170,0.249224,0.250776,0.500000
41.4340,0.249186,0.250814,0.500000
41.4510,0.249156,0.250844,0.500000
41.4670,0.249135,0.250865,0.500000
41.4840,0.249120,0.250880,0.500000
41.5010,0.249113,0.250887,0.500000
41.5170,0.249114,0.250885,0.500000
41.5340,0.249124,0.250876,0.500000
41.5510,0.249141,0.250859,0.500000
41.5670,0.249165,0.250835,0.500000
41.5840,0.249197,0.250803,0.500000
41.6010,0.249237,0.250763,0.500000
41.6170,0.249281,0.250719,0.500000
41.6340,0.249334,0.250666,0.500000
41.6510,0.249393,0.250607,0.500000
41.6670,0.249454,0.250546,0.500000
41.6840,0.249523,0.250477,0.500000
41.7010,0.249596,0.250403,0.500000
41.7170,0.249669,0.250331,0.500000
41.7340,0.249749,0.250251,0.500000
41.7510,0.249831,0.250168,0.500000
41.7670,0.249910,0.250090,0.500000
41.7840,0.249994,0.250005,0.500000
41.8010,0.250079,0.249921,0.500000
41.8170,0.250157,0.249843,0.500000
41.8340,0.250239,0.249761,0.500000
41.8510,0.250319,0.249681,0.500000
41.8670,0.250391,0.249609,0.500000
41.8840,0.250464,0.249536,0.500000
41.9010,0.250533,0.249467,0.500000
41.9170,0.250593,0.249407,0.500000
41.9340,0.250651,0.249348,0.500000
41.9510,0.250704,0.249296,0.500000
41.9670,0.250747,0.249253,0.500000
41.9840,0.250786,0.249213,0.500000
42.0010,0.250818,0.249181,0.500000
42.0170,0.250841,0.249158,0.500000
42.0340,0.250858,0.249141,0.500000
42.0510,0.250868,0.249132,0.500000
42.0670,0.250869,0.249131,0.500000
42.0840,0.250862,0.249137,0.500000
42.1010,0.250848,0.249152,0.500000
42.1170,0.250827,0.249173,0.500000
42.1340,0.250798,0.249202,0.500000
42.1510,0.250761,0.249239,0.500000
42.1670,0.250720,0.249280,0.500000
42.1840,0.250670,0.249330,0.500000
42.2010,0.250614,0.249386,0.500000
42.2170,0.250556,0.249444,0.500000
42.2340,0.250489,0.249510,0.500000
42.2510,0.250418,0.249581,0.500000
42.2670,0.250348,0.249651,0.500000
42.2840,0.250271,0.249729,0.500000
42.3010,0.250191,0.249809,0.500000
42.3170,0.250114,0.249886,0.500000
42.3340,0.250031,0.249968,0.500000
42.3510,0.249949,0.250051,0.500000
42.3670,0.249871,0.250128,0.500000
42.3840,0.249790,0.250209,0.500000
42.4010,0.249711,0.250288,0.500000
42.4170,0.249640,0.250360,0.500000
42.4340,0.249567,0.250433,0.500000
42.4510,0.249498,0.250502,0.500000
42.4670,0.249437,0.250562,0.500000
42.4840,0.249378,0.250621,0.500000
42.5010,0.249325,0.250675,0.500000
42.5170,0.249281,0.250719,0.500000
42.5340,0.249240,0.250760,0.500000
42.5510,0.249206,0.250793,0.500000
42.5670,0.249181,0.250818,0.500000
42.5840,0.249162,0.250838,0.500000
42.6010,0.249151,0.250849,0.500000
42.6170,0.249147,0.250852,0.500000
42.6340,0.249151,0.250849,0.500000
42.6510,0.249163,0.250837,0.500000
42.6670,0.249181,0.250819,0.500000
42.6840,0.249207,0.250792,0.500000
42.7010,0.249241,0.250759,0.500000
42.7170,0.249279,0.250720,0.500000
42.7340,0.249326,0.250673,0.500000
42.7510,0.249379,0.250620,0.500000
42.7670,0.249435,0.250565,0.500000
42.7840,0.249498,0.250501,0.500000
42.8010,0.249566,0.250433,0.500000
42.8170,0.249634,0.250366,0.500000
42.8340,0.249709,0.250290,0.500000
42.8510,0.249787,0.250213,0.500000
42.8670,0.249862,0.250138,0.500000
42.8840,0.249943,0.250057,0.500000
42.9010,0.250024,0.249976,0.500000
42.9170,0.250100,0.249900,0.500000
42.9340,0.250180,0.249820,0.500000
42.9510,0.250258,0.249742,0.500000
42.9670,0.250329,0.249671,0.500000
42.9840,0.250402,0.249598,0.500000
43.0010,0.250471,0.249529,0.500000
43.0170,0.250531,0.249468,0.500000
43.0340,0.250591,0.249409,0.500000
43.0510,0.250645,0.249354,0.500000
43.0670,0.250691,0.249309,0.500000
43.0840,0.250733,0.249267,0.500000
43.1010,0.250768,0.249232,0.500000
43.1170,0.250795,0.249205,0.500000
43.1340,0.250816,0.249184,0.500000
43.1510,0.250830,0.249170,0.500000
43.1670,0.250835,0.249164,0.500000
43.1840,0.250834,0.249166,0.500000
43.2010,0.250825,0.249175,0.500000
43.2170,0.250810,0.249190,0.500000
43.2340,0.250786,0.249214,0.500000
43.2510,0.250755,0.249245,0.500000
43.2670,0.250720,0.249280,0.500000
43.2840,0.250676,0.249324,0.500000
43.3010,0.250625,0.249374,0.500000
43.3170,0.250573,0.249427,0.500000
43.3340,0.250512,0.249488,0.500000
43.3510,0.250446,0.249553,0.500000
43.3670,0.250381,0.249619,0.500000
43.3840,0.250308,0.249691,0.500000
43.4010,0.250233,0.249767,0.500000
43.4170,0.250160,0.249840,0.500000
43.4340,0.250081,0.249919,0.500000
43.4510,0.250001,0.249998,0.500000
43.4670,0.249927,0.250073,0.500000
43.4840,0.249848,0.250152,0.500000
43.5010,0.249771,0.250229,0.500000
43.5170,0.249700,0.250300,0.500000
43.5340,0.249628,0.250372,0.500000
43.5510,0.249559,0.250441,0.500000
43.5670,0.249498,0.250502,0.500000
43.5840,0.249438,0.250562,0.500000
43.6010,0.249383,0.250617,0.500000
43.6170,0.249336,0.250663,0.500000
43.6340,0.249293,0.250707,0.500000
43.6510,0.249256,0.250744,0.500000
43.6670,0.249228,0.250772,0.500000
43.6840,0.249205,0.250795,0.500000
43.7010,0.249189,0.250811,0.500000
43.7170,0.249181,0.250819,0.500000
43.7340,0.249180,0.250820,0.500000
43.7510,0.249186,0.250813,0.500000
43.7670,0.249199,0.250800,0.500000
43.7840,0.249220,0.250779,0.500000
43.8010,0.249248,0.250751,0.500000
43.8170,0.249281,0.250719,0.500000
43.8340,0.249322,0.250677,0.500000
43.8510,0.249370,0.250630,0.500000
43.8670,0.249419,0.250580,0.500000
43.8840,0.249478,0.250522,0.500000
43.9010,0.249540,0.250459,0.500000
43.9170,0.249603,0.250396,0.500000
43.9340,0.249674,0.250326,0.500000
43.9510,0.249747,0.250253,0.500000
43.9670,0.249818,0.250181,0.500000
43.9840,0.249895,0.250104,0.500000
44.0010,0.249973,0.250027,0.500000
44.0170,0.250047,0.249953,0.500000
44.0340,0.250124,0.249875,0.500000
44.0510,0.250201,0.249799,0.500000
44.0670,0.250271,0.249729,0.500000
44.0840,0.250343,0.249657,0.500000
44.1010,0.250411,0.249588,0.500000
44.1170,0.250472,0.249527,0.500000
44.1340,0.250533,0.249467,0.500000
44.1510,0.250588,0.249411,0.500000
44.1670,0.250636,0.249364,0.500000
44.1840,0.250680,0.249319,0.500000
44.2010,0.250718,0.249281,0.500000
44.2170,0.250748,0.249251,0.500000
44.2340,0.250773,0.249226,0.500000
44.2510,0.250791,0.249209,0.500000
44.2670,0.250801,0.249199,0.500000
44.2840,0.250805,0.249195,0.500000
44.3010,0.250801,0.249199,0.500000
44.3170,0.250790,0.249210,0.500000
44.3340,0.250772,0.249228,0.500000
44.3510,0.250747,0.249253,0.500000
44.3670,0.250716,0.249283,0.500000
44.3840,0.250678,0.249322,0.500000
44.4010,0.250633,0.249366,0.500000
44.4170,0.250586,0.249414,0.500000
44.4340,0.250531,0.249469,0.500000
44.4510,0.250470,0.249529,0.500000
44.4670,0.250410,0.249590,0.500000
44.4840,0.250342,0.249658,0.500000
44.5010,0.250271,0.249729,0.500000
44.5170,0.250202,0.249798,0.500000
44.5340,0.250126,0.249873,0.500000
44.5510,0.250050,0.249950,0.500000
44.5670,0.249978,0.250022,0.500000
44.5840,0.249902,0.250098,0.500000
44.6010,0.249826,0.250173,0.500000
44.6170,0.249757,0.250243,0.500000
44.6340,0.249685,0.250314,0.500000
44.6510,0.249617,0.250383,0.500000
44.6670,0.249556,0.250444,0.500000
44.6840,0.249495,0.250505,0.500000
44.7010,0.249439,0.250561,0.500000
44.7170,0.249391,0.250609,0.500000
44.7340,0.249345,0.250655,0.500000
44.7510,0.249305,0.250694,0.500000
44.7670,0.249274,0.250726,0.500000
44.7840,0.249248,0.250752,0.500000
44.8010,0.249228,0.250772,0.500000
44.8170,0.249216,0.250784,0.500000
44.8340,0.249210,0.250790,0.500000
44.8510,0.249212,0.250788,0.500000
44.8670,0.249220,0.250780,0.500000
44.8840,0.249235,0.250764,0.500000
44.9010,0.249258,0.250742,0.500000
44.9170,0.249286,0.250714,0.500000
44.9340,0.249321,0.250678,0.500000
44.9510,0.249363,0.250637,0.500000
44.9670,0.249408,0.250592,0.500000
44.9840,0.249461,0.250539,0.500000
45.0010,0.249518,0.250481,0.500000
45.0170,0.249577,0.250423,0.500000
45.0340,0.249642,0.250357,0.500000
45.0510,0.249711,0.250289,0.500000
45.0670,0.249778,0.250221,0.500000
45.0840,0.249852,0.250148,0.500000
45.1010,0.249926,0.250073,0.500000
45.1170,0.249997,0.250003,0.500000
45.1340,0.250072,0.249928,0.500000
45.1510,0.250147,0.249853,0.500000
45.1670,0.250215,0.249784,0.500000
45.1840,0.250286,0.249714,0.500000
45.2010,0.250354,0.249645,0.500000
45.2170,0.250416,0.249584,0.500000
45.2340,0.250477,0.249523,0.500000
45.2510,0.250533,0.249466,0.500000
45.2670,0.250582,0.249417,0.500000
45.2840,0.250629,0.249371,0.500000
45.3010,0.250670,0.249330,0.500000
45.3170,0.250702,0.249298,0.500000
45.3340,0.250730,0.249269,0.500000
45.3510,0.250752,0.249248,0.500000
45.3670,0.250766,0.249234,0.500000
45.3840,0.250774,0.249226,0.500000
45.4010,0.250775,0.249225,0.500000
45.4170,0.250769,0.249231,0.500000
45.4340,0.250756,0.249244,0.500000
45.4510,0.250736,0.249264,0.500000
45.4670,0.250711,0.249289,0.500000
45.4840,0.250678,0.249322,0.500000
45.5010,0.250638,0.249361,0.500000
45.5170,0.250596,0.249403,0.500000
45.5340,0.250546,0.249454,0.500000
45.5510,0.250491,0.249509,0.500000
45.5670,0.250435,0.249565,0.500000
45.5840,0.250372,0.249628,0.500000
45.6010,0.250305,0.249695,0.500000
45.6170,0.250240,0.249760,0.500000
45.6340,0.250168,0.249832,0.500000
45.6510,0.250095,0.249905,0.500000
45.6670,0.250026,0.249974,0.500000
45.6840,0.249952,0.250048,0.500000
45.7010,0.249879,0.250121,0.500000
45.7170,0.249811,0.250189,0.500000
45.7340,0.249740,0.250259,0.500000
45.7510,0.249672,0.250327,0.500000
45.7670,0.249611,0.250388,0.500000
45.7840,0.249550,0.250450,0.500000
45.8010,0.249493,0.250507,0.500000
45.8170,0.249443,0.250556,0.500000
45.8340,0.249396,0.250604,0.500000
45.8510,0.249354,0.250646,0.500000
45.8670,0.249320,0.250680,0.500000
45.8840,0.249290,0.250709,0.500000
45.9010,0.249267,0.250733,0.500000
45.9170,0.249251,0.250748,0.500000
45.9340,0.249241,0.250758,0.500000
45.9510,0.249238,0.250761,0.500000
45.9670,0.249242,0.250758,0.500000
45.9840,0.249252,0.250747,0.500000
46.0010,0.249270,0.250730,0.500000
46.0170,0.249293,0.250707,0.500000
46.0340,0.249323,0.250677,0.500000
46.0510,0.249360,0.250640,0.500000
46.0670,0.249399,0.250600,0.500000
46.0840,0.249447,0.250553,0.500000
46.1010,0.249500,0.250500,0.500000
46.1170,0.249553,0.250446,0.500000
46.1340,0.249614,0.250385,0.500000
46.1510,0.249679,0.250321,0.500000
46.1670,0.249742,0.250257,0.500000
46.1840,0.249812,0.250188,0.500000
46.2010,0.249883,0.250117,0.500000
46.2170,0.249951,0.250049,0.500000
46.2340,0.250023,0.249976,0.500000
46.2510,0.250096,0.249904,0.500000
46.2670,0.250163,0.249837,0.500000
46.2840,0.250233,0.249767,0.500000
46.3010,0.250300,0.249700,0.500000
46.3170,0.250361,0.249639,0.500000
46.3340,0.250423,0.249577,0.500000
46.3510,0.250480,0.249520,0.500000
46.3670,0.250530,0.249470,0.500000
46.3840,0.250578,0.249421,0.500000
46.4010,0.250621,0.249378,0.500000
46.4170,0.250656,0.249343,0.500000
46.4340,0.250688,0.249312,0.500000
46.4510,0.250713,0.249287,0.500000
